id,user_id,item_id,date_created,date_cart_transition,became_order
8023,8023,9,2025-04-02,2025-04-02,1
8024,8024,15,2025-03-22,2025-03-29,0
8025,8025,10,2025-03-31,2025-04-07,0
8026,8026,8,2025-03-16,2025-03-16,0
8027,8027,13,2025-03-30,2025-03-30,1
8028,8028,10,2025-03-07,2025-03-07,0
8029,8029,12,2025-04-03,2025-04-03,1
8030,8030,2,2025-03-10,2025-03-10,1
8031,8031,7,2025-03-26,2025-03-26,0
8032,8032,15,2025-03-14,2025-03-14,0
8033,8033,11,2025-03-17,2025-03-24,0
8034,8034,13,2025-04-03,2025-04-10,0
8035,8035,11,2025-03-19,2025-03-19,0
8036,8036,4,2025-03-13,2025-03-13,1
8037,8037,4,2025-04-02,2025-04-02,1
8038,8038,9,2025-03-08,2025-03-08,1
8039,8039,13,2025-03-26,2025-03-26,1
8040,8040,15,2025-03-22,2025-03-22,1
8041,8041,13,2025-03-18,2025-03-18,0
8042,8042,6,2025-03-22,2025-03-22,1
8043,8043,9,2025-03-14,2025-03-14,1
8044,8044,14,2025-03-29,2025-03-29,0
8045,8045,4,2025-03-23,2025-03-23,1
8046,8046,13,2025-03-22,2025-03-29,0
8047,8047,10,2025-03-15,2025-03-22,0
8048,8048,7,2025-03-29,2025-03-29,0
8049,8049,14,2025-03-19,2025-03-19,0
8050,8050,11,2025-04-04,2025-04-04,0
8051,8051,13,2025-03-15,2025-03-15,1
8052,8052,13,2025-03-25,2025-04-01,0
8053,8053,11,2025-03-22,2025-03-22,0
8054,8054,9,2025-04-01,2025-04-01,1
8055,8055,13,2025-04-03,2025-04-10,0
8056,8056,15,2025-04-02,2025-04-02,1
8057,8057,14,2025-03-27,2025-04-03,0
8058,8058,3,2025-03-22,2025-03-22,0
8059,8059,8,2025-03-31,2025-04-07,0
8060,8060,15,2025-03-29,2025-04-05,0
8061,8061,15,2025-03-27,2025-03-27,0
8062,8062,15,2025-04-03,2025-04-03,1
8063,8063,6,2025-03-15,2025-03-15,1
8064,8064,11,2025-03-09,2025-03-16,0
8065,8065,2,2025-03-29,2025-03-29,1
8066,8066,5,2025-03-15,2025-03-15,1
8067,8067,15,2025-03-04,2025-03-04,1
8068,8068,10,2025-03-22,2025-03-29,0
8069,8069,3,2025-03-14,2025-03-21,0
8070,8070,15,2025-03-18,2025-03-18,1
8071,8071,7,2025-03-30,2025-03-30,1
8072,8072,15,2025-03-20,2025-03-20,1
8073,8073,2,2025-03-23,2025-03-23,1
8074,8074,11,2025-04-01,2025-04-01,0
8075,8075,5,2025-03-28,2025-03-28,1
8076,8076,14,2025-03-22,2025-03-22,0
8077,8077,11,2025-03-09,2025-03-16,0
8078,8078,3,2025-03-25,2025-03-25,1
8079,8079,3,2025-03-16,2025-03-16,0
8080,8080,10,2025-03-22,2025-03-29,0
8081,8081,1,2025-04-05,2025-04-05,0
8082,8082,4,2025-03-28,2025-03-28,1
8083,8083,13,2025-03-24,2025-03-24,1
8084,8084,10,2025-03-25,2025-04-01,0
8085,8085,2,2025-03-06,2025-03-06,1
8086,8086,12,2025-04-01,2025-04-01,1
8087,8087,3,2025-03-10,2025-03-10,0
8088,8088,5,2025-03-31,2025-03-31,1
8089,8089,1,2025-03-21,2025-03-21,0
8090,8090,7,2025-03-25,2025-04-01,0
8091,8091,5,2025-03-27,2025-03-27,1
8092,8092,10,2025-03-26,2025-04-02,0
8093,8093,8,2025-03-29,2025-03-29,1
8094,8094,10,2025-03-22,2025-03-29,0
8095,8095,8,2025-04-04,2025-04-04,1
8096,8096,5,2025-03-16,2025-03-16,1
8097,8097,3,2025-03-30,2025-04-06,0
8098,8098,9,2025-03-22,2025-03-22,1
8099,8099,11,2025-03-26,2025-04-02,0
8100,8100,13,2025-03-27,2025-03-27,1
8101,8101,3,2025-03-12,2025-03-12,0
8102,8102,7,2025-03-23,2025-03-23,1
8103,8103,12,2025-03-24,2025-03-24,1
8104,8104,10,2025-03-30,2025-03-30,0
8105,8105,3,2025-03-19,2025-03-26,0
8106,8106,10,2025-03-26,2025-04-02,0
8107,8107,10,2025-03-09,2025-03-09,0
8108,8108,5,2025-03-24,2025-03-24,1
8109,8109,11,2025-03-23,2025-03-30,0
8110,8110,5,2025-03-11,2025-03-11,1
8111,8111,15,2025-03-31,2025-03-31,0
8112,8112,9,2025-03-23,2025-03-23,1
8113,8113,11,2025-03-08,2025-03-15,0
8114,8114,7,2025-03-31,2025-04-07,0
8115,8115,4,2025-03-19,2025-03-19,1
8116,8116,13,2025-03-18,2025-03-18,1
8117,8117,12,2025-03-20,2025-03-20,1
8118,8118,6,2025-03-11,2025-03-11,1
8119,8119,1,2025-04-02,2025-04-02,0
8120,8120,14,2025-03-21,2025-03-28,0
8121,8121,11,2025-03-27,2025-04-03,0
8122,8122,2,2025-03-17,2025-03-17,1
8123,8123,13,2025-03-30,2025-04-06,0
8124,8124,9,2025-04-04,2025-04-04,1
8125,8125,2,2025-03-24,2025-03-24,1
8126,8126,6,2025-03-17,2025-03-17,1
8127,8127,6,2025-03-18,2025-03-18,1
8128,8128,1,2025-03-28,2025-04-04,0
8129,8129,12,2025-03-05,2025-03-05,1
8130,8130,6,2025-03-18,2025-03-18,1
8131,8131,14,2025-03-19,2025-03-26,0
8132,8132,3,2025-04-03,2025-04-03,1
8133,8133,15,2025-03-25,2025-03-25,0
8134,8134,14,2025-03-11,2025-03-11,0
8135,8135,15,2025-03-19,2025-03-19,0
8136,8136,3,2025-03-26,2025-03-26,1
8137,8137,1,2025-04-02,2025-04-02,0
8138,8138,6,2025-03-27,2025-03-27,1
8139,8139,3,2025-03-08,2025-03-15,0
8140,8140,2,2025-03-07,2025-03-07,1
8141,8141,2,2025-03-12,2025-03-12,1
8142,8142,13,2025-03-29,2025-04-05,0
8143,8143,1,2025-03-22,2025-03-22,0
8144,8144,7,2025-03-05,2025-03-05,1
8145,8145,15,2025-03-25,2025-03-25,1
8146,8146,7,2025-04-02,2025-04-02,1
8147,8147,1,2025-03-30,2025-03-30,0
8148,8148,12,2025-03-28,2025-03-28,1
8149,8149,10,2025-03-20,2025-03-27,0
8150,8150,8,2025-03-18,2025-03-18,0
8151,8151,11,2025-03-14,2025-03-14,0
8152,8152,1,2025-03-18,2025-03-18,0
8153,8153,1,2025-04-05,2025-04-12,0
8154,8154,5,2025-04-03,2025-04-03,1
8155,8155,9,2025-03-26,2025-03-26,1
8156,8156,5,2025-04-05,2025-04-05,1
8157,8157,2,2025-03-18,2025-03-18,1
8158,8158,8,2025-03-24,2025-03-24,1
8159,8159,11,2025-03-23,2025-03-23,0
8160,8160,13,2025-04-01,2025-04-01,1
8161,8161,14,2025-03-29,2025-04-05,0
8162,8162,14,2025-03-22,2025-03-22,0
8163,8163,15,2025-03-21,2025-03-21,1
8164,8164,4,2025-03-25,2025-03-25,1
8165,8165,9,2025-03-15,2025-03-15,1
8166,8166,2,2025-03-08,2025-03-08,1
8167,8167,6,2025-03-20,2025-03-20,1
8168,8168,2,2025-03-26,2025-03-26,1
8169,8169,10,2025-03-20,2025-03-27,0
8170,8170,1,2025-03-16,2025-03-23,0
8171,8171,7,2025-03-10,2025-03-10,1
8172,8172,7,2025-03-16,2025-03-16,1
8173,8173,14,2025-03-23,2025-03-23,0
8174,8174,4,2025-03-23,2025-03-23,1
8175,8175,9,2025-03-17,2025-03-17,1
8176,8176,3,2025-03-18,2025-03-25,0
8177,8177,8,2025-04-02,2025-04-02,1
8178,8178,9,2025-03-09,2025-03-09,1
8179,8179,8,2025-03-05,2025-03-12,0
8180,8180,13,2025-03-27,2025-03-27,1
8181,8181,15,2025-03-29,2025-03-29,0
8182,8182,12,2025-03-19,2025-03-19,1
8183,8183,9,2025-03-22,2025-03-22,1
8184,8184,3,2025-03-25,2025-03-25,1
8185,8185,14,2025-04-05,2025-04-05,0
8186,8186,15,2025-03-15,2025-03-15,1
8187,8187,12,2025-03-14,2025-03-14,1
8188,8188,10,2025-03-21,2025-03-21,0
8189,8189,12,2025-03-25,2025-03-25,1
8190,8190,1,2025-04-05,2025-04-05,0
8191,8191,7,2025-04-01,2025-04-01,1
8192,8192,15,2025-04-03,2025-04-03,0
8193,8193,5,2025-03-31,2025-03-31,1
8194,8194,5,2025-03-14,2025-03-14,1
8195,8195,11,2025-03-24,2025-03-24,0
8196,8196,2,2025-04-02,2025-04-02,1
8197,8197,6,2025-03-21,2025-03-21,1
8198,8198,5,2025-03-20,2025-03-20,1
8199,8199,8,2025-03-20,2025-03-27,0
8200,8200,13,2025-04-01,2025-04-01,1
8201,8201,3,2025-03-04,2025-03-04,1
8202,8202,4,2025-03-11,2025-03-11,1
8203,8203,9,2025-03-28,2025-03-28,1
8204,8204,10,2025-03-18,2025-03-25,0
8205,8205,10,2025-03-20,2025-03-27,0
8206,8206,6,2025-03-28,2025-03-28,1
8207,8207,4,2025-03-13,2025-03-13,1
8208,8208,7,2025-03-22,2025-03-22,1
8209,8209,9,2025-03-30,2025-03-30,1
8210,8210,8,2025-03-29,2025-03-29,0
8211,8211,7,2025-03-14,2025-03-14,0
8212,8212,7,2025-03-29,2025-04-05,0
8213,8213,14,2025-03-26,2025-03-26,0
8214,8214,7,2025-03-25,2025-03-25,0
8215,8215,7,2025-03-07,2025-03-14,0
8216,8216,10,2025-03-27,2025-04-03,0
8217,8217,9,2025-03-30,2025-03-30,1
8218,8218,3,2025-03-10,2025-03-10,1
8219,8219,4,2025-03-24,2025-03-24,1
8220,8220,5,2025-03-27,2025-03-27,1
8221,8221,15,2025-03-15,2025-03-22,0
8222,8222,5,2025-03-16,2025-03-16,1
8223,8223,15,2025-03-22,2025-03-22,1
8224,8224,3,2025-03-15,2025-03-15,1
8225,8225,12,2025-03-28,2025-03-28,1
8226,8226,15,2025-03-14,2025-03-14,1
8227,8227,1,2025-03-21,2025-03-21,0
8228,8228,12,2025-03-24,2025-03-24,1
8229,8229,7,2025-03-13,2025-03-13,1
8230,8230,3,2025-03-22,2025-03-29,0
8231,8231,11,2025-03-20,2025-03-20,0
8232,8232,10,2025-03-13,2025-03-13,0
8233,8233,1,2025-04-03,2025-04-10,0
8234,8234,13,2025-04-03,2025-04-03,0
8235,8235,11,2025-03-27,2025-03-27,0
8236,8236,2,2025-03-28,2025-03-28,1
8237,8237,1,2025-03-14,2025-03-21,0
8238,8238,3,2025-03-23,2025-03-23,1
8239,8239,13,2025-03-27,2025-03-27,1
8240,8240,6,2025-04-02,2025-04-02,1
8241,8241,5,2025-03-20,2025-03-20,1
8242,8242,15,2025-03-25,2025-04-01,0
8243,8243,8,2025-03-18,2025-03-25,0
8244,8244,9,2025-04-02,2025-04-02,1
8245,8245,13,2025-04-05,2025-04-05,1
8246,8246,8,2025-03-10,2025-03-10,1
8247,8247,5,2025-03-06,2025-03-06,1
8248,8248,7,2025-03-05,2025-03-05,0
8249,8249,5,2025-03-27,2025-03-27,1
8250,8250,11,2025-03-22,2025-03-29,0
8251,8251,5,2025-03-11,2025-03-11,1
8252,8252,9,2025-03-11,2025-03-11,1
8253,8253,8,2025-03-30,2025-03-30,1
8254,8254,10,2025-04-04,2025-04-11,0
8255,8255,12,2025-03-28,2025-03-28,1
8256,8256,8,2025-03-28,2025-03-28,0
8257,8257,2,2025-03-08,2025-03-08,1
8258,8258,4,2025-03-13,2025-03-13,1
8259,8259,15,2025-03-25,2025-04-01,0
8260,8260,8,2025-04-01,2025-04-01,1
8261,8261,5,2025-03-17,2025-03-17,1
8262,8262,11,2025-03-02,2025-03-09,0
8263,8263,7,2025-03-19,2025-03-26,0
8264,8264,12,2025-03-19,2025-03-19,1
8265,8265,4,2025-03-15,2025-03-15,1
8266,8266,5,2025-03-29,2025-03-29,1
8267,8267,12,2025-03-20,2025-03-20,1
8268,8268,5,2025-03-24,2025-03-24,1
8269,8269,14,2025-04-04,2025-04-04,0
8270,8270,12,2025-03-27,2025-03-27,1
8271,8271,2,2025-03-11,2025-03-11,1
8272,8272,11,2025-03-24,2025-03-24,0
8273,8273,10,2025-03-23,2025-03-30,0
8274,8274,11,2025-03-31,2025-04-07,0
8275,8275,3,2025-03-22,2025-03-22,1
8276,8276,7,2025-03-11,2025-03-11,1
8277,8277,1,2025-03-29,2025-04-05,0
8278,8278,5,2025-03-27,2025-03-27,1
8279,8279,1,2025-04-01,2025-04-01,0
8280,8280,11,2025-03-24,2025-03-24,0
8281,8281,6,2025-03-23,2025-03-23,1
8282,8282,1,2025-03-15,2025-03-22,0
8283,8283,11,2025-03-28,2025-04-04,0
8284,8284,9,2025-03-28,2025-03-28,1
8285,8285,10,2025-03-22,2025-03-22,0
8286,8286,12,2025-04-01,2025-04-01,1
8287,8287,10,2025-03-31,2025-04-07,0
8288,8288,4,2025-03-23,2025-03-23,1
8289,8289,7,2025-03-27,2025-03-27,1
8290,8290,8,2025-03-21,2025-03-21,1
8291,8291,10,2025-04-02,2025-04-02,0
8292,8292,9,2025-03-27,2025-03-27,1
8293,8293,13,2025-03-19,2025-03-26,0
8294,8294,15,2025-04-04,2025-04-04,1
8295,8295,7,2025-03-29,2025-03-29,0
8296,8296,4,2025-03-30,2025-03-30,1
8297,8297,12,2025-03-31,2025-03-31,1
8298,8298,4,2025-03-16,2025-03-16,1
8299,8299,10,2025-03-12,2025-03-12,0
8300,8300,14,2025-03-17,2025-03-17,0
8301,8301,1,2025-03-21,2025-03-21,0
8302,8302,7,2025-03-25,2025-03-25,0
8303,8303,7,2025-03-08,2025-03-08,0
8304,8304,11,2025-03-31,2025-04-07,0
8305,8305,13,2025-04-03,2025-04-10,0
8306,8306,5,2025-03-20,2025-03-20,1
8307,8307,1,2025-03-26,2025-03-26,0
8308,8308,12,2025-03-16,2025-03-16,1
8309,8309,11,2025-03-25,2025-04-01,0
8310,8310,3,2025-04-01,2025-04-01,0
8311,8311,9,2025-03-27,2025-03-27,1
8312,8312,5,2025-03-26,2025-03-26,1
8313,8313,14,2025-04-02,2025-04-02,0
8314,8314,13,2025-03-26,2025-03-26,1
8315,8315,5,2025-03-13,2025-03-13,1
8316,8316,10,2025-03-18,2025-03-25,0
8317,8317,15,2025-03-27,2025-04-03,0
8318,8318,6,2025-03-29,2025-03-29,1
8319,8319,15,2025-03-23,2025-03-23,1
8320,8320,3,2025-03-28,2025-03-28,1
8321,8321,4,2025-03-31,2025-03-31,1
8322,8322,4,2025-04-05,2025-04-05,1
8323,8323,14,2025-03-25,2025-03-25,0
8324,8324,10,2025-03-29,2025-03-29,0
8325,8325,12,2025-03-23,2025-03-23,1
8326,8326,4,2025-03-26,2025-03-26,1
8327,8327,12,2025-04-02,2025-04-02,1
8328,8328,7,2025-04-01,2025-04-08,0
8329,8329,15,2025-03-25,2025-03-25,1
8330,8330,10,2025-03-10,2025-03-10,0
8331,8331,1,2025-03-27,2025-04-03,0
8332,8332,5,2025-03-14,2025-03-14,1
8333,8333,13,2025-03-22,2025-03-29,0
8334,8334,10,2025-03-20,2025-03-20,0
8335,8335,6,2025-03-20,2025-03-20,1
8336,8336,6,2025-04-03,2025-04-03,1
8337,8337,6,2025-03-21,2025-03-21,1
8338,8338,1,2025-03-07,2025-03-14,0
8339,8339,10,2025-03-10,2025-03-17,0
8340,8340,7,2025-03-26,2025-04-02,0
8341,8341,6,2025-03-24,2025-03-24,1
8342,8342,12,2025-03-29,2025-03-29,1
8343,8343,9,2025-03-28,2025-03-28,1
8344,8344,10,2025-03-16,2025-03-16,0
8345,8345,4,2025-04-05,2025-04-05,1
8346,8346,12,2025-03-21,2025-03-21,1
8347,8347,3,2025-03-26,2025-04-02,0
8348,8348,10,2025-03-20,2025-03-20,0
8349,8349,3,2025-04-03,2025-04-03,1
8350,8350,6,2025-03-30,2025-03-30,1
8351,8351,1,2025-03-24,2025-03-24,0
8352,8352,8,2025-03-26,2025-03-26,0
8353,8353,15,2025-03-20,2025-03-20,1
8354,8354,9,2025-03-25,2025-03-25,1
8355,8355,11,2025-03-31,2025-04-07,0
8356,8356,11,2025-03-27,2025-04-03,0
8357,8357,8,2025-04-05,2025-04-05,1
8358,8358,4,2025-03-23,2025-03-23,1
8359,8359,13,2025-03-30,2025-04-06,0
8360,8360,11,2025-04-04,2025-04-04,0
8361,8361,5,2025-04-02,2025-04-02,1
8362,8362,14,2025-04-05,2025-04-12,0
8363,8363,9,2025-03-14,2025-03-14,1
8364,8364,11,2025-03-18,2025-03-18,0
8365,8365,14,2025-03-23,2025-03-30,0
8366,8366,13,2025-04-03,2025-04-03,0
8367,8367,3,2025-03-29,2025-03-29,0
8368,8368,9,2025-03-30,2025-03-30,1
8369,8369,11,2025-03-14,2025-03-21,0
8370,8370,3,2025-03-14,2025-03-14,0
8371,8371,2,2025-03-18,2025-03-18,1
8372,8372,1,2025-03-08,2025-03-08,0
8373,8373,1,2025-03-28,2025-04-04,0
8374,8374,2,2025-04-02,2025-04-02,1
8375,8375,7,2025-03-02,2025-03-02,1
8376,8376,8,2025-03-19,2025-03-26,0
8377,8377,4,2025-03-08,2025-03-08,1
8378,8378,2,2025-03-27,2025-03-27,1
8379,8379,6,2025-03-14,2025-03-14,1
8380,8380,2,2025-03-18,2025-03-18,1
8381,8381,1,2025-03-31,2025-03-31,0
8382,8382,15,2025-03-28,2025-03-28,1
8383,8383,12,2025-03-09,2025-03-09,1
8384,8384,13,2025-03-31,2025-03-31,0
8385,8385,9,2025-03-07,2025-03-07,1
8386,8386,5,2025-03-18,2025-03-18,1
8387,8387,14,2025-03-23,2025-03-23,0
8388,8388,13,2025-03-14,2025-03-14,0
8389,8389,4,2025-03-12,2025-03-12,1
8390,8390,14,2025-03-11,2025-03-11,0
8391,8391,6,2025-03-18,2025-03-18,1
8392,8392,2,2025-04-04,2025-04-04,1
8393,8393,6,2025-03-26,2025-03-26,1
8394,8394,2,2025-03-25,2025-03-25,1
8395,8395,14,2025-03-28,2025-04-04,0
8396,8396,2,2025-03-28,2025-03-28,1
8397,8397,9,2025-03-25,2025-03-25,1
8398,8398,4,2025-03-27,2025-03-27,1
8399,8399,2,2025-03-23,2025-03-23,1
8400,8400,3,2025-04-03,2025-04-10,0
8401,8401,9,2025-03-18,2025-03-18,1
8402,8402,3,2025-03-23,2025-03-23,1
8403,8403,2,2025-03-08,2025-03-08,1
8404,8404,10,2025-03-20,2025-03-27,0
8405,8405,4,2025-04-01,2025-04-01,1
8406,8406,9,2025-03-23,2025-03-23,1
8407,8407,13,2025-03-15,2025-03-15,0
8408,8408,2,2025-03-25,2025-03-25,1
8409,8409,5,2025-03-20,2025-03-20,1
8410,8410,3,2025-03-27,2025-03-27,1
8411,8411,10,2025-03-09,2025-03-16,0
8412,8412,6,2025-03-23,2025-03-23,1
8413,8413,11,2025-03-06,2025-03-06,0
8414,8414,13,2025-03-26,2025-04-02,0
8415,8415,5,2025-03-19,2025-03-19,1
8416,8416,1,2025-03-23,2025-03-23,0
8417,8417,12,2025-03-22,2025-03-22,1
8418,8418,11,2025-04-02,2025-04-02,0
8419,8419,2,2025-03-24,2025-03-24,1
8420,8420,6,2025-04-02,2025-04-02,1
8421,8421,15,2025-03-19,2025-03-19,0
8422,8422,9,2025-03-21,2025-03-21,1
8423,8423,6,2025-03-21,2025-03-21,1
8424,8424,10,2025-03-26,2025-03-26,0
8425,8425,10,2025-03-25,2025-04-01,0
8426,8426,7,2025-03-16,2025-03-16,1
8427,8427,1,2025-03-24,2025-03-31,0
8428,8428,8,2025-03-24,2025-03-24,1
8429,8429,14,2025-03-17,2025-03-17,0
8430,8430,1,2025-03-21,2025-03-28,0
8431,8431,10,2025-03-25,2025-03-25,0
8432,8432,15,2025-03-27,2025-04-03,0
8433,8433,3,2025-03-31,2025-03-31,1
8434,8434,14,2025-03-25,2025-04-01,0
8435,8435,4,2025-03-17,2025-03-17,1
8436,8436,11,2025-03-26,2025-04-02,0
8437,8437,11,2025-03-20,2025-03-20,0
8438,8438,14,2025-03-24,2025-03-24,0
8439,8439,9,2025-03-18,2025-03-18,1
8440,8440,10,2025-03-19,2025-03-26,0
8441,8441,10,2025-03-25,2025-04-01,0
8442,8442,14,2025-03-29,2025-03-29,0
8443,8443,5,2025-03-14,2025-03-14,1
8444,8444,1,2025-03-25,2025-04-01,0
8445,8445,14,2025-03-25,2025-03-25,0
8446,8446,7,2025-03-27,2025-03-27,1
8447,8447,13,2025-03-27,2025-03-27,1
8448,8448,3,2025-04-03,2025-04-03,1
8449,8449,1,2025-03-24,2025-03-24,0
8450,8450,7,2025-03-31,2025-04-07,0
8451,8451,10,2025-03-26,2025-04-02,0
8452,8452,3,2025-03-17,2025-03-17,1
8453,8453,15,2025-04-02,2025-04-02,1
8454,8454,8,2025-03-11,2025-03-11,0
8455,8455,1,2025-03-22,2025-03-22,0
8456,8456,5,2025-03-13,2025-03-13,1
8457,8457,9,2025-03-09,2025-03-09,1
8458,8458,11,2025-03-23,2025-03-30,0
8459,8459,14,2025-03-22,2025-03-29,0
8460,8460,3,2025-03-18,2025-03-18,0
8461,8461,11,2025-03-26,2025-04-02,0
8462,8462,13,2025-03-24,2025-03-24,1
8463,8463,3,2025-03-20,2025-03-20,1
8464,8464,8,2025-03-18,2025-03-18,1
8465,8465,14,2025-03-15,2025-03-22,0
8466,8466,3,2025-03-12,2025-03-12,1
8467,8467,14,2025-03-08,2025-03-15,0
8468,8468,6,2025-03-22,2025-03-22,1
8469,8469,13,2025-03-18,2025-03-25,0
8470,8470,11,2025-03-17,2025-03-17,0
8471,8471,6,2025-03-21,2025-03-21,1
8472,8472,14,2025-03-19,2025-03-19,0
8473,8473,9,2025-03-21,2025-03-21,1
8474,8474,1,2025-03-24,2025-03-31,0
8475,8475,13,2025-03-18,2025-03-25,0
8476,8476,15,2025-04-01,2025-04-08,0
8477,8477,12,2025-03-10,2025-03-10,1
8478,8478,14,2025-03-21,2025-03-28,0
8479,8479,3,2025-03-27,2025-03-27,1
8480,8480,7,2025-03-19,2025-03-19,0
8481,8481,8,2025-03-27,2025-03-27,0
8482,8482,7,2025-03-28,2025-03-28,1
8483,8483,2,2025-03-31,2025-03-31,1
8484,8484,2,2025-03-24,2025-03-24,1
8485,8485,5,2025-04-01,2025-04-01,1
8486,8486,5,2025-03-29,2025-03-29,1
8487,8487,10,2025-03-23,2025-03-30,0
8488,8488,7,2025-03-10,2025-03-17,0
8489,8489,15,2025-03-21,2025-03-21,1
8490,8490,12,2025-03-19,2025-03-19,1
8491,8491,11,2025-03-15,2025-03-22,0
8492,8492,12,2025-04-04,2025-04-04,1
8493,8493,1,2025-03-10,2025-03-17,0
8494,8494,13,2025-04-03,2025-04-03,1
8495,8495,7,2025-03-31,2025-03-31,0
8496,8496,8,2025-03-25,2025-03-25,0
8497,8497,8,2025-03-08,2025-03-15,0
8498,8498,14,2025-04-02,2025-04-02,0
8499,8499,3,2025-03-31,2025-03-31,1
8500,8500,7,2025-03-26,2025-03-26,1
8501,8501,3,2025-03-28,2025-03-28,1
8502,8502,15,2025-03-22,2025-03-29,0
8503,8503,1,2025-03-14,2025-03-14,0
8504,8504,5,2025-03-28,2025-03-28,1
8505,8505,9,2025-03-21,2025-03-21,1
8506,8506,1,2025-03-29,2025-04-05,0
8507,8507,9,2025-03-12,2025-03-12,1
8508,8508,14,2025-03-21,2025-03-21,0
8509,8509,7,2025-03-16,2025-03-23,0
8510,8510,1,2025-03-13,2025-03-20,0
8511,8511,9,2025-04-03,2025-04-03,1
8512,8512,15,2025-03-27,2025-03-27,1
8513,8513,6,2025-03-23,2025-03-23,1
8514,8514,3,2025-03-09,2025-03-09,1
8515,8515,3,2025-03-16,2025-03-23,0
8516,8516,12,2025-03-15,2025-03-15,1
8517,8517,7,2025-03-27,2025-04-03,0
8518,8518,6,2025-03-21,2025-03-21,1
8519,8519,6,2025-03-28,2025-03-28,1
8520,8520,9,2025-03-26,2025-03-26,1
8521,8521,7,2025-03-28,2025-03-28,0
8522,8522,13,2025-03-23,2025-03-23,1
8523,8523,10,2025-03-10,2025-03-17,0
8524,8524,9,2025-03-06,2025-03-06,1
8525,8525,14,2025-04-02,2025-04-02,0
8526,8526,3,2025-03-24,2025-03-24,0
8527,8527,6,2025-03-14,2025-03-14,1
8528,8528,9,2025-03-28,2025-03-28,1
8529,8529,7,2025-04-04,2025-04-04,0
8530,8530,6,2025-03-24,2025-03-24,1
8531,8531,8,2025-03-22,2025-03-22,1
8532,8532,2,2025-03-28,2025-03-28,1
8533,8533,14,2025-04-04,2025-04-11,0
8534,8534,2,2025-03-19,2025-03-19,1
8535,8535,14,2025-03-30,2025-03-30,0
8536,8536,14,2025-04-01,2025-04-01,0
8537,8537,2,2025-03-25,2025-03-25,1
8538,8538,5,2025-03-30,2025-03-30,1
8539,8539,9,2025-03-30,2025-03-30,1
8540,8540,10,2025-03-30,2025-04-06,0
8541,8541,5,2025-03-24,2025-03-24,1
8542,8542,12,2025-04-03,2025-04-03,1
8543,8543,9,2025-03-26,2025-03-26,1
8544,8544,10,2025-03-27,2025-03-27,0
8545,8545,10,2025-03-30,2025-04-06,0
8546,8546,15,2025-03-26,2025-03-26,0
8547,8547,15,2025-03-12,2025-03-12,1
8548,8548,11,2025-03-17,2025-03-17,0
8549,8549,14,2025-04-05,2025-04-05,0
8550,8550,6,2025-03-20,2025-03-20,1
8551,8551,4,2025-03-22,2025-03-22,1
8552,8552,10,2025-03-19,2025-03-19,0
8553,8553,3,2025-03-02,2025-03-02,1
8554,8554,10,2025-03-29,2025-03-29,0
8555,8555,6,2025-03-28,2025-03-28,1
8556,8556,10,2025-03-22,2025-03-22,0
8557,8557,15,2025-04-04,2025-04-04,1
8558,8558,14,2025-03-17,2025-03-24,0
8559,8559,15,2025-03-29,2025-03-29,0
8560,8560,2,2025-03-10,2025-03-10,1
8561,8561,2,2025-03-23,2025-03-23,1
8562,8562,8,2025-03-25,2025-03-25,0
8563,8563,2,2025-03-12,2025-03-12,1
8564,8564,10,2025-04-05,2025-04-05,0
8565,8565,15,2025-03-31,2025-03-31,0
8566,8566,1,2025-04-02,2025-04-09,0
8567,8567,10,2025-03-19,2025-03-19,0
8568,8568,6,2025-03-29,2025-03-29,1
8569,8569,7,2025-03-30,2025-03-30,1
8570,8570,3,2025-03-27,2025-03-27,1
8571,8571,9,2025-03-11,2025-03-11,1
8572,8572,13,2025-04-02,2025-04-02,1
8573,8573,4,2025-03-23,2025-03-23,1
8574,8574,14,2025-04-01,2025-04-01,0
8575,8575,14,2025-03-08,2025-03-08,0
8576,8576,4,2025-03-11,2025-03-11,1
8577,8577,11,2025-03-23,2025-03-23,0
8578,8578,13,2025-03-26,2025-03-26,0
8579,8579,2,2025-03-22,2025-03-22,1
8580,8580,9,2025-03-26,2025-03-26,1
8581,8581,15,2025-03-28,2025-03-28,1
8582,8582,8,2025-03-28,2025-03-28,1
8583,8583,12,2025-04-03,2025-04-03,1
8584,8584,15,2025-03-13,2025-03-13,0
8585,8585,1,2025-03-10,2025-03-10,0
8586,8586,10,2025-03-28,2025-04-04,0
8587,8587,5,2025-03-06,2025-03-06,1
8588,8588,1,2025-03-31,2025-04-07,0
8589,8589,11,2025-03-20,2025-03-27,0
8590,8590,13,2025-04-04,2025-04-04,0
8591,8591,9,2025-03-28,2025-03-28,1
8592,8592,11,2025-03-24,2025-03-31,0
8593,8593,2,2025-03-31,2025-03-31,1
8594,8594,9,2025-04-02,2025-04-02,1
8595,8595,15,2025-03-24,2025-03-24,0
8596,8596,9,2025-03-08,2025-03-08,1
8597,8597,2,2025-03-26,2025-03-26,1
8598,8598,4,2025-03-28,2025-03-28,1
8599,8599,1,2025-03-13,2025-03-13,0
8600,8600,11,2025-03-18,2025-03-18,0
8601,8601,7,2025-03-18,2025-03-18,0
8602,8602,9,2025-03-19,2025-03-19,1
8603,8603,11,2025-03-08,2025-03-15,0
8604,8604,12,2025-04-05,2025-04-05,1
